Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","270.2","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","219","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","214.7","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","222.5","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","244.3","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2019","2019","7021","Annual value","USD","276.9","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","01510","Potatoes","2020","2020","7021","Annual value","USD","241.9","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","1998","1998","7021","Annual value","USD","76.8","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","1999","1999","7021","Annual value","USD","79","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2000","2000","7021","Annual value","USD","91.8","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2001","2001","7021","Annual value","USD","96.1","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2002","2002","7021","Annual value","USD","78","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2003","2003","7021","Annual value","USD","118.9","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2004","2004","7021","Annual value","USD","150.5","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2005","2005","7021","Annual value","USD","97.8","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2006","2006","7021","Annual value","USD","115.4","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2007","2007","7021","Annual value","USD","208.5","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2008","2008","7021","Annual value","USD","234.1","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2009","2009","7021","Annual value","USD","149.3","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2010","2010","7021","Annual value","USD","165.2","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2011","2011","7021","Annual value","USD","232.5","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2012","2012","7021","Annual value","USD","265.4","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2013","2013","7021","Annual value","USD","213.8","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2014","2014","7021","Annual value","USD","213","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2015","2015","7021","Annual value","USD","172.8","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2016","2016","7021","Annual value","USD","155.5","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2017","2017","7021","Annual value","USD","173.3","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2018","2018","7021","Annual value","USD","183.9","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2019","2019","7021","Annual value","USD","170.3","A","Official figure"
"PP","Producer Prices","100","Bulgaria","5532","Producer Price (USD/tonne)","0111","Wheat","2020","2020","7021","Annual value","USD","191","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","1994","1994","7021","Annual value","USD","136","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","1995","1995","7021","Annual value","USD","144","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","1996","1996","7021","Annual value","USD","182.9","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","1997","1997","7021","Annual value","USD","163.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","1998","1998","7021","Annual value","USD","146.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","1999","1999","7021","Annual value","USD","108.1","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2000","2000","7021","Annual value","USD","103.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2001","2001","7021","Annual value","USD","105.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2002","2002","7021","Annual value","USD","111.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2003","2003","7021","Annual value","USD","134.1","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2004","2004","7021","Annual value","USD","152.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2005","2005","7021","Annual value","USD","150.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2006","2006","7021","Annual value","USD","151.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2007","2007","7021","Annual value","USD","189.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2008","2008","7021","Annual value","USD","300.7","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2009","2009","7021","Annual value","USD","159.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2010","2010","7021","Annual value","USD","174.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2011","2011","7021","Annual value","USD","279","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2012","2012","7021","Annual value","USD","226.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2013","2013","7021","Annual value","USD","219.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2014","2014","7021","Annual value","USD","215.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2015","2015","7021","Annual value","USD","174.6","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2016","2016","7021","Annual value","USD","145.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2017","2017","7021","Annual value","USD","151.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2018","2018","7021","Annual value","USD","176","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2019","2019","7021","Annual value","USD","164.6","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","0115","Barley","2020","2020","7021","Annual value","USD","161.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","1994","1994","7021","Annual value","USD","200.1","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","1995","1995","7021","Annual value","USD","210.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","1996","1996","7021","Annual value","USD","189","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","1997","1997","7021","Annual value","USD","218.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","1998","1998","7021","Annual value","USD","212.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","1999","1999","7021","Annual value","USD","140.6","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2000","2000","7021","Annual value","USD","217.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2001","2001","7021","Annual value","USD","136.7","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2002","2002","7021","Annual value","USD","106.7","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2003","2003","7021","Annual value","USD","304.3","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2004","2004","7021","Annual value","USD","217.1","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2005","2005","7021","Annual value","USD","214.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2006","2006","7021","Annual value","USD","269.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2007","2007","7021","Annual value","USD","275.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2008","2008","7021","Annual value","USD","298.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2009","2009","7021","Annual value","USD","260.6","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2010","2010","7021","Annual value","USD","273.2","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2011","2011","7021","Annual value","USD","306.7","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2012","2012","7021","Annual value","USD","215.7","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2013","2013","7021","Annual value","USD","300.8","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2014","2014","7021","Annual value","USD","220.5","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2015","2015","7021","Annual value","USD","177.1","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2016","2016","7021","Annual value","USD","200.4","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2017","2017","7021","Annual value","USD","194.6","A","Official figure"
"PP","Producer Prices","191","Croatia","5532","Producer Price (USD/tonne)","01510","Potatoes","2018","2018","7021","Annual value","USD","238","A","Official figure"
