Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2014","2014","1000 US$","13272","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2015","2015","1000 US$","23915","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2016","2016","1000 US$","23687","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2017","2017","1000 US$","25647","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2018","2018","1000 US$","21741","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2019","2019","1000 US$","13529","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2020","2020","1000 US$","19143","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5922","Export Value","0115","Barley","2021","2021","1000 US$","23513","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1961","1961","tonnes","310100","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1962","1962","tonnes","402500","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1963","1963","tonnes","367600","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1964","1964","tonnes","397300","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1965","1965","tonnes","397800","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1966","1966","tonnes","345598","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1967","1967","tonnes","190877","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1968","1968","tonnes","127111","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1969","1969","tonnes","43108","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1970","1970","tonnes","50601","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1971","1971","tonnes","95250","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1972","1972","tonnes","36158","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1973","1973","tonnes","73803","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1974","1974","tonnes","44583","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1975","1975","tonnes","60610","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1976","1976","tonnes","38936","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1977","1977","tonnes","50171","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1978","1978","tonnes","5011","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1979","1979","tonnes","8933","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1980","1980","tonnes","29857","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1981","1981","tonnes","47315","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1982","1982","tonnes","21575","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1983","1983","tonnes","9500","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1984","1984","tonnes","9862","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1985","1985","tonnes","43704","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1986","1986","tonnes","18829","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1987","1987","tonnes","12375","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1988","1988","tonnes","14799","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1989","1989","tonnes","14962","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1990","1990","tonnes","14185","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1991","1991","tonnes","12007","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1992","1992","tonnes","21826","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1993","1993","tonnes","32568","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1994","1994","tonnes","23431","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1995","1995","tonnes","64384","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1996","1996","tonnes","55238","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1997","1997","tonnes","37713","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1998","1998","tonnes","55353","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","1999","1999","tonnes","64796","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2000","2000","tonnes","92843","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2001","2001","tonnes","92034","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2002","2002","tonnes","264878","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2003","2003","tonnes","199090","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2004","2004","tonnes","245536","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2005","2005","tonnes","196150","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2006","2006","tonnes","220548","T","Unofficial figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2007","2007","tonnes","302865","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2008","2008","tonnes","213560","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2009","2009","tonnes","401406","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2010","2010","tonnes","617336","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2011","2011","tonnes","805721","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2012","2012","tonnes","621494","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2013","2013","tonnes","920828","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2014","2014","tonnes","942744.58","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2015","2015","tonnes","1038256.59","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2016","2016","tonnes","902706.87","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2017","2017","tonnes","1057648.11","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2018","2018","tonnes","941659.99","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2019","2019","tonnes","1093958.01","A","Official figure"
"TCL","Crops and livestock products","040","Austria","5610","Import Quantity","0112","Maize (corn)","2020","2020","tonnes","967256.98","A","Official figure"
